id,Indication
2257,tumors
2257,glioblastoma
2258,central nervous system
2258,tumors
2258,glioblastoma
2258,glioma
2259,central nervous system
2259,tumors
2259,gbm
2260,central nervous system
2260,tumors
2260,glioblastoma
2261,central nervous system
2261,tumors
2261,medulloblastoma
2262,central nervous system
2262,oligodendroglioma
2262,tumors
2262,neurotoxicity
2263,central nervous system
2263,tumors
2263,glioma
2264,central nervous system
2264,tumors
2264,glioblastoma
2265,central nervous system
2265,tumors
2265,glioblastoma
2266,central nervous system
2266,tumors
2266,oligodendroglioma
2267,central nervous system
2267,tumors
2267,high grade glioma
2268,central nervous system
2268,tumors
2268,glioblastoma
2269,central nervous system
2269,bulky disease
2269,tumors
2269,lung cancer
2270,central nervous system
2270,tumors
2270,glioblastoma
2271,central nervous system
2271,tumors
2271,glioblastoma
2272,central nervous system
2272,tumors
2272,glioblastoma
2273,central nervous system
2273,tumors
2273,glioblastoma
2274,central nervous system
2274,tumors
2274,high grade glioma
2274,hgg
2274,mismatch repair deficiency
2275,central nervous system
2275,glioma
2275,tumors
2276,central nervous system
2276,tumors
2276,glioblastoma
2277,central nervous system
2277,tumors
2277,astrocytoma
2277,anaplastic astrocytoma
2278,central nervous system
2278,tumors
2278,glioblastoma
2279,central nervous system
2279,tumors
2279,glioblastoma
2280,lung cancer
2280,small-cell lung cancer
2280,thoracic tumor
2281,lung cancer
2281,small-cell lung cancer
2281,thoracic tumor
2282,lung cancer
2282,small-cell lung cancer
2282,thoracic tumor
2283,lung cancer
2283,mesothelioma
2283,malignant pleural mesothelioma
2283,thoracic tumor
2284,lung cancer
2284,small-cell lung cancer
2284,brain metastasis
2284,thoracic tumor
2285,lung cancer
2285,non-small cell lung cancer
2285,thoracic tumor
2286,lung cancer
2286,small-cell lung cancer
2286,thoracic tumor
2287,lung cancer
2287,thoracic tumor
2287,non-small cell lung cancer
2288,lung cancer
2288,small-cell lung cancer
2288,thoracic tumor
2289,lung cancer
2289,non-small cell lung cancer
2289,thoracic tumor
2290,lung cancer
2290,non-small cell lung cancer
2290,thoracic tumor
2290,neuroendocrine cancer
2291,lung cancer
2291,non-small cell lung cancer
2291,thoracic tumor
2292,lung cancer
2292,non-small cell lung cancer
2292,thoracic tumor
2292,cancer
2293,lung cancer
2293,mesothelioma
2293,thoracic tumor
2293,malignant pleural mesothelioma
2294,lung cancer
2294,small-cell lung cancer
2294,thoracic tumor
2295,lung cancer
2295,non-small cell lung cancer
2295,thoracic tumor
2296,lung cancer
2296,non-small cell lung cancer
2296,thoracic tumor
2297,lung cancer
2297,non-small cell lung cancer
2297,thoracic tumor
2298,lung cancer
2298,non-small cell lung cancer
2298,thoracic tumor
2299,lung cancer
2299,thoracic tumor
2299,non-small cell lung cancer
2300,lung cancer
2300,non-small cell lung cancer
2300,thoracic tumor
2301,lung cancer
2301,non-small cell lung cancer
2301,thoracic tumor
2302,lung cancer
2302,cancer
2302,thoracic tumor
2302,thymoma
2303,lung cancer
2303,cancer
2303,thymic epithelial tumor
2303,thoracic tumor
2304,lung cancer
2304,non-small cell lung cancer
2304,thoracic tumor
2305,lung cancer
2305,tumors
2305,non-small cell lung cancer
2305,thoracic tumor
2306,lung cancer
2306,non-small cell lung cancer
2306,thoracic tumor
2307,lung cancer
2307,non-small cell lung cancer
2307,thoracic tumor
2308,lung cancer
2308,non-small cell lung cancer
2308,thoracic tumor
2308,squamous non-small cell lung cancer
2309,lung cancer
2309,non-small cell lung cancer
2309,thoracic tumor
2310,lung cancer
2310,non-small cell lung cancer
2310,thoracic tumor
2311,lung cancer
2311,small-cell lung cancer
2311,thoracic tumor
2312,lung cancer
2312,non-small cell lung cancer
2312,thoracic tumor
2313,lung cancer
2313,small-cell lung cancer
2313,thoracic tumor
2314,lung cancer
2314,non-small cell lung cancer
2314,thoracic tumor
2315,lung cancer
2315,cancer
2315,thoracic tumor
2315,thymoma
2315,thymic carcinoma
2316,lung cancer
2316,small-cell lung cancer
2316,thoracic tumor
2317,lung cancer
2317,non-small cell lung cancer
2317,thoracic tumor
2318,malignant pleural mesothelioma
2318,lung cancer
2318,mesothelioma
2318,thoracic tumor
2319,lung cancer
2319,mesothelioma
2319,thoracic tumor
2319,malignant pleural mesothelioma
2320,lung cancer
2320,non-small cell lung cancer
2320,thoracic tumor
2321,lung cancer
2321,non-small cell lung cancer
2321,thoracic tumor
2322,lung cancer
2322,lung adenocarcinoma
2322,thoracic tumor
2323,lung cancer
2323,thoracic tumor
2323,non-small cell lung cancer
2324,lung cancer
2324,mesothelioma
2324,thoracic tumor
2324,malignant pleural mesothelioma
2325,lung cancer
2325,non-small cell lung cancer
2325,thoracic tumor
2326,lung cancer
2326,non-small cell lung cancer
2326,lung squamous cell carcinoma
2326,thoracic tumor
2327,lung cancer
2327,cancer
2327,thoracic tumor
2327,thymic epithelial tumor
2328,lung cancer
2328,non-small cell lung cancer
2328,thoracic tumor
2329,lung cancer
2329,non-small cell lung cancer
2329,thoracic tumor
2330,lung cancer
2330,non-small cell lung cancer
2330,thoracic tumor
2331,lung cancer
2331,small-cell lung cancer
2331,thoracic tumor
2332,lung cancer
2332,small-cell lung cancer
2332,thoracic tumor
2333,lung cancer
2333,small-cell lung cancer
2333,thoracic tumor
2334,lung cancer
2334,thoracic tumor
2334,non-small cell lung cancer
2335,lung cancer
2335,metastatic non-small cell lung cancer
2336,lung cancer
2336,metastatic non-small cell lung cancer
2336,lung cancer patient
2337,lung cancer
2337,metastatic non-small cell lung cancer
2337,non-small cell lung cancer
2338,lung cancer
2338,metastatic non-small cell lung cancer
2338,non-squamous non-small cell lung cancer
2339,lung cancer
2339,metastatic non-small cell lung cancer
2339,non-small cell lung cancer
2340,lung cancer
2340,metastatic non-small cell lung cancer
2341,lung cancer
2341,metastatic non-small cell lung cancer
2341,non-small cell lung cancer
2342,lung cancer
2342,metastatic non-small cell lung cancer
2342,non-small cell lung cancer
2343,lung cancer
2343,metastatic non-small cell lung cancer
2343,non-small cell lung cancer
2344,lung cancer
2344,metastatic non-small cell lung cancer
2344,non-small cell lung cancer
2345,lung cancer
2345,metastatic non-small cell lung cancer
2345,non-small cell lung cancer
2346,lung cancer
2346,metastatic non-small cell lung cancer
2346,non-small cell lung cancer
2346,cancer
2347,lung cancer
2347,metastatic non-small cell lung cancer
2348,lung cancer
2348,metastatic non-small cell lung cancer
2348,non-small cell lung cancer
2349,lung cancer
2349,metastatic non-small cell lung cancer
2349,lung adenocarcinoma
2350,lung cancer
2350,metastatic non-small cell lung cancer
2350,non-small cell lung cancer
2351,lung cancer
2351,metastatic non-small cell lung cancer
2352,lung cancer
2352,metastatic non-small cell lung cancer
2352,non-small cell lung cancer
2353,lung cancer
2353,metastatic non-small cell lung cancer
2354,lung cancer
2354,metastatic non-small cell lung cancer
2355,lung cancer
2355,metastatic non-small cell lung cancer
2355,non-small cell lung cancer
2356,lung cancer
2356,metastatic non-small cell lung cancer
2357,lung cancer
2357,metastatic non-small cell lung cancer
2358,lung cancer
2358,metastatic non-small cell lung cancer
2359,lung cancer
2359,metastatic non-small cell lung cancer
2360,lung cancer
2360,metastatic non-small cell lung cancer
2360,non-small cell lung cancer
2361,lung cancer
2361,metastatic non-small cell lung cancer
2361,non-small cell lung cancer
2362,lung cancer
2362,metastatic non-small cell lung cancer
2362,non-small cell lung cancer
2363,lung cancer
2363,metastatic non-small cell lung cancer
2363,non squamous nsclc
2364,lung cancer
2364,metastatic non-small cell lung cancer
2364,non-small cell lung cancer
2365,lung cancer
2365,metastatic non-small cell lung cancer
2365,non-small cell lung cancer
2366,lung cancer
2366,metastatic non-small cell lung cancer
2366,non-small cell lung cancer
2367,lung cancer
2367,metastatic non-small cell lung cancer
2367,non-small cell lung cancer
2368,lung cancer
2368,metastatic non-small cell lung cancer
2368,non-small cell lung cancer
2369,lung cancer
2369,metastatic non-small cell lung cancer
2369,non squamous nsclc
2370,non-small cell lung cancer
2370,lung cancer
2370,metastatic non-small cell lung cancer
2371,lung cancer
2371,metastatic non-small cell lung cancer
2372,lung cancer
2372,metastatic non-small cell lung cancer
2372,non-small cell lung cancer
2373,lung cancer
2373,metastatic non-small cell lung cancer
2373,non-small cell lung cancer
2374,lung cancer
2374,metastatic non-small cell lung cancer
2375,lung cancer
2375,metastatic non-small cell lung cancer
2375,non-small cell lung cancer
2376,lung cancer
2376,metastatic non-small cell lung cancer
2377,lung cancer
2377,metastatic non-small cell lung cancer
2378,lung cancer
2378,metastatic non-small cell lung cancer
2378,pneumonitis
2379,lung cancer
2379,metastatic non-small cell lung cancer
2379,non-small cell lung cancer
2380,lung cancer
2380,metastatic non-small cell lung cancer
2380,non-small cell lung cancer
2381,lung cancer
2381,metastatic non-small cell lung cancer
2382,lung cancer
2382,metastatic non-small cell lung cancer
2382,clonal hematopoiesis
2382,non-small cell lung cancer
2382,cancer
2383,lung cancer
2383,metastatic non-small cell lung cancer
2384,lung cancer
2384,metastatic non-small cell lung cancer
2384,non-small cell lung cancer
2384,bulky disease
2385,lung cancer
2385,metastatic non-small cell lung cancer
2385,non-small cell lung cancer
2386,lung cancer
2386,metastatic non-small cell lung cancer
2386,non-small cell lung cancer
2387,lung cancer
2387,metastatic non-small cell lung cancer
2388,lung cancer
2388,metastatic non-small cell lung cancer
2388,non-small cell lung cancer
2389,lung cancer
2389,metastatic non-small cell lung cancer
2389,non-small cell lung cancer
2390,lung cancer
2390,metastatic non-small cell lung cancer
2391,lung cancer
2391,metastatic non-small cell lung cancer
2391,cancer
2392,lung cancer
2392,metastatic non-small cell lung cancer
2392,non-small cell lung cancer
2393,lung cancer
2393,metastatic non-small cell lung cancer
2393,non-small cell lung cancer
2394,lung cancer
2394,metastatic non-small cell lung cancer
2395,lung cancer
2395,metastatic non-small cell lung cancer
2395,non-small cell lung cancer
2396,cancer
2396,lung cancer
2396,metastatic non-small cell lung cancer
2396,cachexia
2396,sarcopenia
2396,non-small cell lung cancer
2397,lung cancer
2397,metastatic non-small cell lung cancer
2397,non-small cell lung cancer
2398,lung cancer
2398,metastatic non-small cell lung cancer
2398,mnsclc
2399,lung cancer
2399,metastatic non-small cell lung cancer
2400,lung cancer
2400,metastatic non-small cell lung cancer
2401,lung cancer
2401,metastatic non-small cell lung cancer
2401,non-small cell lung cancer
2402,lung cancer
2402,metastatic non-small cell lung cancer
2402,progression disease
2402,non-small cell lung cancer
2403,lung cancer
2403,metastatic non-small cell lung cancer
2404,lung cancer
2404,metastatic non-small cell lung cancer
2404,non-small cell lung cancer
2405,lung cancer
2405,metastatic non-small cell lung cancer
2405,solid tumor
2405,non-squamous non-small cell lung cancer
2406,lung cancer
2406,metastatic non-small cell lung cancer
2406,solid tumor
2407,lung cancer
2407,metastatic non-small cell lung cancer
2407,non-small cell lung cancer
2408,lung cancer
2408,metastatic non-small cell lung cancer
2408,non-squamous non-small cell lung cancer
2409,lung cancer
2409,metastatic non-small cell lung cancer
2409,non-small cell lung cancer
2410,lung cancer
2410,metastatic non-small cell lung cancer
2410,non-small cell lung cancer
2411,lung cancer
2411,metastatic non-small cell lung cancer
2412,lung cancer
2412,metastatic non-small cell lung cancer
2412,lung adenocarcinoma
2413,lung cancer
2413,metastatic non-small cell lung cancer
2414,lung cancer
2414,metastatic non-small cell lung cancer
2415,lung cancer
2415,metastatic non-small cell lung cancer
2415,non-small cell lung cancer
2416,lung cancer
2416,metastatic non-small cell lung cancer
2417,lung cancer
2417,metastatic non-small cell lung cancer
2417,non-small cell lung cancer
2418,lung cancer
2418,metastatic non-small cell lung cancer
2419,lung cancer
2419,metastatic non-small cell lung cancer
2420,lung cancer
2420,metastatic non-small cell lung cancer
2420,non-small cell lung cancer
2421,lung cancer
2421,metastatic non-small cell lung cancer
2421,non-small cell lung cancer
2422,lung cancer
2422,metastatic non-small cell lung cancer
2422,non-small cell lung cancer
2423,lung cancer
2423,metastatic non-small cell lung cancer
2424,lung cancer
2424,metastatic non-small cell lung cancer
2424,lung adenocarcinoma
2425,lung cancer
2425,metastatic non-small cell lung cancer
2426,lung cancer
2426,metastatic non-small cell lung cancer
2426,non-small cell lung cancer
2427,lung cancer
2427,metastatic non-small cell lung cancer
2428,lung cancer
2428,metastatic non-small cell lung cancer
2428,non-small cell lung cancer
2429,lung cancer
2429,metastatic non-small cell lung cancer
2429,non-small cell lung cancer
2430,lung cancer
2430,metastatic non-small cell lung cancer
2430,non-small cell lung cancer
2431,lung cancer
2431,metastatic non-small cell lung cancer
2431,non-small cell lung cancer
2432,lung cancer
2432,metastatic non-small cell lung cancer
2432,oncology
2432,non-small cell lung cancer
2433,genitourinary cancer
2433,prostate cancer
2433,metastatic castration-resistant prostate cancer
2434,genitourinary cancer
2434,prostate cancer
2435,genitourinary cancer
2435,prostate cancer
2436,genitourinary cancer
2436,prostate cancer
2437,genitourinary cancer
2437,prostate cancer
2437,metastatic castration-resistant prostate cancer
2438,genitourinary cancer
2438,prostate cancer
2438,hormone refractory prostate cancer
2439,genitourinary cancer
2439,prostate cancer
2439,allergy
2440,genitourinary cancer
2440,prostate cancer
2440,metastatic castration-resistant prostate cancer
2441,genitourinary cancer
2441,prostate cancer
2441,metastatic castration-resistant prostate cancer
2442,genitourinary cancer
2442,prostate cancer
2443,genitourinary cancer
2443,prostate cancer
2444,genitourinary cancer
2444,prostate cancer
2445,gynecologic cancer
2445,ovarian cancer
2446,gynecologic cancer
2446,ovarian cancer
2447,gynecologic cancer
2447,uterine cancer
2447,uterine serous carcinoma
2448,gynecologic cancer
2448,ovarian cancer
2448,epithelial ovarian cancer
2449,gynecologic cancer
2449,ovarian cancer
2449,epithelial ovarian cancer
2450,gynecologic cancer
2450,ovarian cancer
2450,allergy
2450,ovarian carcinoma
2451,gynecologic cancer
2451,ovarian cancer
2452,gynecologic cancer
2452,ovarian cancer
2452,epithelial ovarian cancer
2453,gynecologic cancer
2453,ovarian cancer
2454,gynecologic cancer
2454,ovarian cancer
2454,clear cell carcinoma
2455,gynecologic cancer
2455,ovarian cancer
2456,gynecologic cancer
2456,ovarian cancer
2457,head and neck cancer
2458,head and neck cancer
2458,cutaneous squamous cell carcinoma
2459,head and neck cancer
2459,thyroid cancer
2460,head and neck cancer
2460,squamous cell carcinoma of oropharynx
2461,head and neck cancer
2461,head and neck squamous cell carcinoma
2462,head and neck cancer
2463,head and neck cancer
2463,medullary thyroid cancer
2464,head and neck cancer
2464,cancer
2465,head and neck cancer
2465,head and neck squamous cell carcinoma
2466,head and neck cancer
2466,metastatic nasopharyngeal carcinoma
2467,head and neck cancer
2467,head and neck squamous cell carcinoma
2468,head and neck cancer
2468,head and neck squamous cell carcinoma
2469,melanoma
2471,newly diagnosed multiple myeloma
2472,cancer
2473,breast cancer
2474,breast cancer
2475,rectal cancer
2477,cancer
2478,breast cancer
2478,cancer
2479,breast cancer
2480,tumors
2480,solid tumor
2481,tumors
2481,cancer
2482,tumors
2483,tumors
2483,non-small cell lung cancer
2484,tumors
2485,tumors
2485,solid tumor
2485,central nervous system
